sources,id,description,date,location,latitude,longitude,graphic,associations,time
['srcHidden'],CIV2273,"At least 31 people, including 10 children, reportedly injured in shelling. ",07/04/2023,"Pervomaiskyi, Kharkiv Oblast",49.40494,36.211841,FALSE,"['asc1', 'asc14']",00:00
['src3800'],CIV2268,Reported strike on a school.,06/30/2023,"Serhiivka, Donetsk Oblast",48.669812,37.377417,FALSE,"['asc3', 'asc19']",00:00
"['src3801', 'src3802', 'src3803']",CIV2266,"[Graphic: bodies blurred] Reported attack on a residential area; one person reportedly killed, 2 injured.",06/23/2023,"Belozerka, Kherson",46.628998,32.448415,TRUE,"['asc1', 'asc11']",00:00
"['src3804', 'src3805', 'src3806', 'src3807', 'src3808', 'src3809', 'src3810', 'src3811', 'src3812', 'src3813']",CIV2265,"[Graphic: children injured, blood] Twelve people reportedly killed, over 65 injured in strike on residential and commercial areas.",06/27/2023,Kramatorsk,48.735393,37.586969,TRUE,"['asc7', 'asc14']",00:00
"['src3814', 'src3815', 'src3816', 'src3817', 'src3818', 'src3819', 'src3820']",CIV2262,"Damage to what appears to be residential area as a result of a reported cruise missile strike. At least 8 people reported injured, including 2 children.",06/24/2023,Dnipro,48.402761,35.084151,FALSE,"['asc1', 'asc18']",00:00
"['src3821', 'src3822', 'src3823']",CIV2263,Massive damage to a high rise apartment building as a result of cruise missile debris falling down. At least 5 people reported dead.,06/24/2023,Kyiv,50.430345,30.478436,FALSE,"['asc1', 'asc18']",00:00
"['src3026', 'src3030', 'src3028', 'src3031', 'src3027', 'src3029']",CIV2261,Damage to the port area as seen from bridge.,06/06/2023,Kherson,46.625819,32.593229,FALSE,"['asc4', 'asc2']",00:00
"['src3023', 'src3024', 'src3025']",CIV2264,"Flooded football pitch in a residential area, across from school. ",06/06/2023,Antonivka (Kherson),46.6759,32.73892,FALSE,"['asc1', 'asc3', 'asc2']",00:00
['src3043'],CIV2260,Flooding in what appear to be residential and administrative areas.,06/07/2023,Nova Kakhovka,46.760336,33.355471,FALSE,"['asc1', 'asc9']",00:00
['src3032'],CIV2257,Extent of flooding in what appears to be a residential and commercial area. ,06/07/2023,,46.629482,32.595358,FALSE,"['asc1', 'asc7', 'asc2']",00:00
['srcHidden'],CIV2258,[Sensitive: people and animals being pulled from water via rescuers] Massive flooding of roads in a residential area.,06/07/2023,,46.627182,32.61606,FALSE,"['asc1', 'asc2']",00:00
"['src3101', 'src3102', 'src3103', 'src3104', 'src3105', 'src3106', 'src3107', 'src3108', 'src3109']",CIV2121,Attack on Nova Kakhovka dam. ,06/06/2023,Kherson,46.776437,33.371818,FALSE,['asc11'],00:00
"['src3824', 'src3825', 'src3826', 'src3827']",CIV2255,"Massive damage to an apartment building as a result of a reported cruise missile strike. At least 13 people reported dead, 28 injured.",06/13/2023,Kryvyi Rih,47.906961,33.407589,TRUE,"['asc1', 'asc18']",00:00
['src3828'],CIV2249,"Night shelling aftermath. Damage to petrol station and area around, including buses, trucks and commercial warehouses area. ",06/19/2023,Kherson,46.655447,32.584911,FALSE,"['asc2', 'asc4', 'asc7']",00:00
"['src3829', 'src3830', 'src3831']",CIV2210,"[Graphic: blood visible] Damage to residential area, 23 people reportedly injured.",06/16/2023,Kherson,46.673688,32.614642,TRUE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV2169,"[Graphic: 2 alive persons pulled from rubble] Massive damage to a residential area. 3 people reported dead, 3 injured. ",06/14/2023,"Kramatorsk, Donetsk ",48.775826,37.563065,TRUE,"['asc1', 'asc11']",00:00
"['src3832', 'src3833', 'src3834', 'src3835', 'src3836']",CIV2143,Missile strike on Odessa. Damaged business centre. ,06/13/2023,Odessa,46.459495,30.749244,FALSE,"['asc7', 'asc18']",00:00
"['src3837', 'src3838']",CIV2134,Damaged residential building after reported shelling.,05/27/2023,"Shebekino, Belgorod Oblast, Russia",50.415519,36.888494,FALSE,"['asc1', 'asc11']",00:00
['src3839'],CIV2137,Burning grocery shop reportedly on Moskovskaya street.,06/05/2023,"Shebekino, Belgorod Oblast, Russia",50.411942,36.894239,FALSE,"['asc7', 'asc11']",00:00
['src3840'],CIV2140,Burning houses in a residential area.,06/03/2023,"Novaya Tavolzhanka, Shebekinsky District, Belgorod Oblast, Russia",50.34495,36.8288,FALSE,"['asc1', 'asc11']",00:00
['src3841'],CIV2142,Damaged residential buildings after reported strike.,06/02/2023,"Shebekino, Belgorod Oblast, Russia",50.413348,36.891376,FALSE,"['asc1', 'asc11']",00:00
['src3842'],CIV2124,"The smoke rising after the reported strike, one person depicted wounded.",06/01/2023,"Maslovaya Pristan, Shebekino, Belgorod Oblast, Russia",50.462788,36.743172,FALSE,"['asc2', 'asc11']",00:00
['src3843'],CIV2125,Damaged residential buildings.,06/01/2023,"Shebekino, Belgorod Oblast, Russia",50.411203,36.892109,FALSE,"['asc1', 'asc11']",00:00
['src3844'],CIV2126,Damaged commercial building in the town centre.,06/01/2023,"Shebekino, Belgorod Oblast, Russia",50.411115,36.886812,FALSE,"['asc7', 'asc11']",00:00
['src3845'],CIV2130,Damaged buildings in the reported aftermath of the strike on town centre.,05/31/2023,"Shebekino, Belgorod Oblast, Russia",50.413417,36.893717,FALSE,"['asc1', 'asc7', 'asc10', 'asc11']",00:00
"['src3838', 'src3846']",CIV2134,Damaged residential buildings after reported shelling.,05/27/2023,"Shebekino, Belgorod Oblast, Russia",50.413014,36.890733,FALSE,"['asc1', 'asc11']",00:00
"['src3847', 'src3848']",CIV2135,Damaged residential buildings after reported strike.,05/27/2023,"Shebekino, Belgorod Oblast, Russia",50.413233,36.890471,FALSE,"['asc1', 'asc11']",00:00
"['src3849', 'src3850']",CIV2123,Aftermath of the reported strike near the ice sport arena.,05/27/2023,"Shebekino, Belgorod Oblast, Russia",50.418553,36.892865,FALSE,"['asc1', 'asc10', 'asc11']",00:00
"['src3851', 'src3852', 'src3853', 'src3854']",CIV2122,"Destroyed shops, residential buildings and offices.",06/05/2023,center of Kharkiv,49.99599,36.231299,FALSE,['asc23'],00:00
"['src3855', 'src3856', 'src3857']",CIV2120,[Graphic: blurred bodies] 2 people reportedly killed as a result of shelling.,06/02/2023,"Kivsharivka, Kupyansk region",49.630338,37.685953,TRUE,"['asc1', 'asc11']",00:00
"['src3858', 'src3859', 'src3860']",CIV2114,"[Graphic: blurred body] The aftermath of a shelling on a reported polyclinic. Three people, including one child were reported dead and 10 others injured. ",06/01/2023,"Desnianskyi District, Kyiv",50.476753,30.631185,TRUE,"['asc5', 'asc11']",00:00
['src3861'],CIV2115,Smoke coming from what appears to be an residential building. ,06/01/2023,"Shebekino, Belgorod region",50.405581,36.880128,FALSE,"['asc1', 'asc11']",00:00
"['src3862', 'src3863', 'src3864', 'src3865']",CIV2111,Aftermath of the reported strikes of residential areas.,05/31/2023,"Shebekino, Belgorod Oblast",50.416207,36.88837,FALSE,"['asc1', 'asc11']",00:00
"['src3866', 'src3867', 'src3868', 'src3869']",CIV2106,Remnants of drone near residential building.,05/30/2023,Moscow,55.648774,37.521782,FALSE,['asc1'],00:00
"['src3870', 'src3871', 'src3867', 'src3872', 'src3873', 'src3874', 'src3875', 'src3876']",CIV2107,Drone impacted residential building.,05/30/2023,Moscow,55.670451,37.517596,FALSE,['asc1'],00:00
"['src3877', 'src3878']",CIV2108,Residential building damaged in the aftermath of the reported drone strike.,05/30/2023,"Moskovskiy settlement, Moscow Region",55.599789,37.35619,FALSE,['asc1'],00:00
"['src3879', 'src3880', 'src3881', 'src3882', 'src3883']",CIV2103,"One person dead, multiple injured in reported attack on residential buildings.",05/30/2023,Kyiv,50.39725,30.530278,FALSE,"['asc1', 'asc2']",00:00
"['src3884', 'src3885', 'src3886']",CIV2102,"One dead, at least nine, including a child, injured in reported attack on residential area.",05/29/2023,"Pokrovske, Dnipropetrovsk Oblast",47.977297,36.228144,FALSE,['asc1'],00:00
['src3887'],CIV2100,One person injured in reported airstrike on residential area.,05/26/2023,"New York, Donetsk Oblast",48.335194,37.843263,FALSE,"['asc1', 'asc3', 'asc7', 'asc10']",00:00
"['src3888', 'src3889']",CIV2098,Damage to what appears to be residential area as a result of shelling. At least 5 people reported injured including 2 children.,05/29/2023,"Kivsharivka, Kharkiv region",49.631022,37.68255,FALSE,"['asc1', 'asc11']",00:00
"['src3890', 'src3891', 'src3892', 'src3893']",CIV2099,"Damage to gas station reportedly as a result of air strike. At least one person reported dead, 8 injured.",05/29/2023,"Toretsk, Donetsk region",48.39284,37.861528,FALSE,"['asc2', 'asc7', 'asc17']",00:00
['src3894'],CIV2096,Residential housing and a school damaged as a result of what is reported to be a loitering drone attack.,05/26/2023,Izyum,49.182657,37.291711,FALSE,"['asc1', 'asc3', 'asc6']",00:00
"['src3895', 'src3896', 'src3897', 'src3898', 'src3899', 'src3900']",CIV2097,Over 30 people reportedly injured after an attack on a medical facility.,05/26/2023,Dnipro,48.512104,35.051375,TRUE,"['asc5', 'asc11']",00:00
"['src3901', 'src3902']",CIV2093,School reportedly damaged in airstrike.,05/23/2023,"Toretsk, Donetsk Oblast",48.39624,37.84607,FALSE,['asc3'],00:00
"['src3903', 'src3904', 'src3905', 'src3906', 'src3907', 'src3908', 'src3909']",CIV2090,Kindergarten damaged in reported attack.,05/24/2023,"Yunakivka, Sumy Oblast",51.123748,35.038711,FALSE,"['asc3', 'asc17']",00:00
"['src3910', 'src3911', 'src3912', 'src3913', 'src3914', 'src3915', 'src3916', 'src3917']",CIV2087,Kindergarten and residential buildings damaged in reported shelling.,05/24/2023,"Kupiansk, Kharkiv Oblast",49.720721,37.60878,FALSE,"['asc1', 'asc3']",00:00
"['src3918', 'src3919']",CIV2086,Hospital and post office reportedly damaged in shelling of residential area.,05/21/2023,"Myrivska Territorial Community, Nikopol, Dnipropetrovsk Oblast",47.569289,34.883669,FALSE,"['asc1', 'asc9', 'asc10', 'asc5']",00:00
"['src3920', 'src3921']",CIV2081,Prayer house in flames after being reportedly hit by a strike.,05/21/2023,"Orekhiv, Zaporizhia region",47.568333,35.787468,FALSE,"['asc13', 'asc11']",00:00
['src3922'],CIV2078,"Aftermath of a strike at what appears to be residential area. Reported damage to residential buildings, palace of culture, grocery shop.",05/21/2023,Stanislav (Kherson region),46.565671,32.147759,FALSE,"['asc1', 'asc9', 'asc12', 'asc11']",00:00
"['src3923', 'src3924', 'src3925']",CIV2079,"Damage to what appears to be residential area as a result of shelling. At least 5 people reported injured, including 1 child.",05/20/2023,Toretsk (Donetsk region),48.394614,37.874011,FALSE,"['asc1', 'asc5', 'asc11']",00:00
"['src3926', 'src3927']",CIV2080,Damage to what appears to be residential buildings. At least 7 people reported injured.,05/22/2023,Shakhtarsk (Dnipro region),48.320708,35.357557,FALSE,"['asc1', 'asc11']",00:00
"['src3928', 'src3929', 'src3930', 'src3931']",CIV2077,Strike at State Emergency Service buildings and premises. At least one rescuer reportedly injured.,05/22/2023,Dnipro,48.369535,35.092986,FALSE,"['asc8', 'asc9', 'asc18']",00:00
"['src3932', 'src3933', 'src3934']",CIV2071,At least one person injured in reported airstrike on residential area.,05/16/2023,"Mykolaiv, Mykolaiv Oblast",46.90455,32.038947,FALSE,"['asc1', 'asc7']",00:00
"['src3935', 'src3936', 'src3937', 'src3938']",CIV2070,Hospital damaged in reported strike.,05/17/2023,"Beryslav, Kherson Oblast",46.830237,33.40048,FALSE,['asc5'],00:00
['src3939'],CIV2065,Residential buildings reportedly damaged by strike; 3 people wounded.,05/17/2023,"Yasynuvata, Donetsk Region",48.126871,37.858063,FALSE,"['asc1', 'asc11']",00:00
['src3940'],CIV2066,Civilian buildings reportedly damaged by a strike.,05/17/2023,"Kuibyshevskyi District, Donetsk",48.002828,37.716,FALSE,"['asc1', 'asc7', 'asc11']",00:00
"['src3941', 'src3942']",CIV2057,Chemical plant damaged in reported airstrike.,05/16/2023,"Avdiivka, Donetsk Oblast",48.165258,37.70626,FALSE,['asc4'],00:00
"['src3943', 'src3944', 'src3945', 'src3946']",CIV2054,"Damage to what appears to be school, hospital, critical infrastructure, etc. as a result of shelling.",05/12/2023,Kherson,46.631352,32.616922,FALSE,"['asc1', 'asc3', 'asc5', 'asc2', 'asc11']",00:00
['src3947'],CIV2055,Damage to what appears to be the Kherson Academy of Continuing Education as a result of shelling.,05/15/2023,Kherson,46.675961,32.612644,FALSE,"['asc9', 'asc3', 'asc11']",00:00
"['src3948', 'src3949', 'src3421', 'src3950']",CIV2052,"Damage to what appears to be residential area as a result of shelling. At least two people reported dead (including one child), 11 injured.",05/13/2023,Kostyantynivka (Donetsk region),48.535012,37.697178,FALSE,"['asc1', 'asc11', 'asc24']",00:00
"['src3951', 'src3952']",CIV2053,Aftermath of shelling of Novobavarskyi district of the city of Kharkiv.,05/14/2023,Kharkiv,49.983182,36.204504,FALSE,"['asc4', 'asc1', 'asc23']",00:00
"['src3953', 'src3954', 'src3955']",CIV2051,Strike at what appears to be a hospital. At least 4 people reported dead.,05/15/2023,Avdiivka (Donetsk region),48.15069,37.735541,FALSE,"['asc5', 'asc11']",00:00
"['src3956', 'src3957', 'src3958', 'src3959', 'src3960', 'src3961', 'src3962', 'src3963']",CIV2049,Aftermath of a series of strikes at what appears to be residential area.,05/14/2023,Ternopil,49.554386,25.60046,FALSE,"['asc1', 'asc4', 'asc18']",00:00
"['src3964', 'src3965', 'src3966', 'src3967', 'src3968']",CIV2048,School on fire as a result of reported shelling.,05/11/2023,"Kherson, Kherson Oblast",46.631263,32.617295,FALSE,['asc3'],00:00
['srcHidden'],CIV2047,Multiple reportedly damaged in heavy shelling of residential areas.,05/11/2023,"Malokaterynivka, Zaporizhzhia Oblast",47.655931,35.25562,FALSE,['asc1'],00:00
"['src3969', 'src3969', 'src3970', 'src3971', 'src3972']",CIV2042,Warehouses heavily damaged in reported airstrike.,04/03/2023,"Beryslav, Kherson Oblast",46.847752,33.428663,FALSE,"['asc4', 'asc17']",00:00
"['src3973', 'src3974', 'src3974']",CIV2040,"Five people, including a 12-year-old girl, injured in reported airstrike on residential areas.",05/05/2023,"Hlukhiv, Sumy Oblast",51.691729,33.895295,FALSE,"['asc1', 'asc3']",00:00
"['src3975', 'src3976']",CIV2035,"Ten people, including a 9-year-old, injured in reported shelling of residential areas.",05/08/2023,"Stanislav, Kherson",46.565479,32.146993,FALSE,"['asc1', 'asc7']",00:00
"['src3977', 'src3978']",CIV2034,Residential building damaged with what appears to be a debris of a loitering munition. At least 2 people reported injured.,05/08/2023,Kyiv,50.425276,30.382765,FALSE,['asc1'],00:00
"['src3979', 'src3980', 'src3981', 'src3982', 'src3983', 'src3984']",CIV2028,"[Graphic. Bodies visible.] Strike at what appears to be a hypermarket. At least three people reported dead, five injured.",05/03/2023,Kherson,46.658622,32.569283,TRUE,['asc7'],00:00
"['src3985', 'src3986', 'src3987', 'src3988', 'src3989', 'src3990', 'src3991', 'src3992', 'src3993', 'src3994']",CIV2029,"[Graphic. Bodies visible.] Kherson aftermath of shelling around the train station. At least 23 people reported dead, 46 injured, including 2 children.",05/03/2023,Kherson,46.656071,32.606908,TRUE,['asc7'],00:00
"['src3995', 'src3996']",CIV2026,Damage to Kherson Cooperative Economic and Legal College as a result of reported shelling.,04/30/2023,Kherson,46.652334,32.607889,FALSE,"['asc3', 'asc1', 'asc11']",00:00
"['src3997', 'src3998', 'src3999', 'src4000']",CIV2025,Aftermath of reported strikes on a residential area around a hospital.,07/29/2022,Mykolaiv,46.951043,32.046041,TRUE,"['asc1', 'asc5']",00:00
"['src4001', 'src4002', 'src4003', 'src4004', 'src4005']",CIV2024,"[Graphic: Blood, injury] 9 reported dead after a strike on central Donetsk.",04/28/2023,Donetsk,48.021135,37.796549,TRUE,"['asc1', 'asc7', 'asc19']",00:00
"['src4006', 'src4007']",CIV2022,One woman and child reported as killed after a strike on Dnipro.,04/28/2023,Dnipro,48.403639,35.042764,FALSE,"['asc7', 'asc11']",00:00
"['src4008', 'src4009', 'src4010', 'src4011', 'src4012', 'src4013', 'src4014']",CIV2023,[Graphic: covered dead bodies]20 people reported as killed after what is reported to be a missile attack.,04/28/2023,"Uman, Cherkasy oblast",48.766768,30.217453,TRUE,"['asc1', 'asc11']",00:00
"['src4015', 'src4016', 'src4017']",CIV2021,Aftermath of reported shelling in Mykolaiv.,04/27/2023,Mykolaiv,46.97241,32.004549,FALSE,['asc1'],00:00
"['src4018', 'src4019', 'src4020']",CIV2020,Aftermath of reported strikes; two people reportedly wounded.,04/24/2023,Zaporizhzhia,47.588123,35.366824,FALSE,"['asc8', 'asc11']",00:00
"['src4021', 'src4022', 'src4023']",CIV2016,School heavily damaged in a reported strike.,04/23/2023,"Kizomys, Kherson Oblast",46.564157,32.356527,FALSE,['asc3'],00:00
['src4024'],CIV2017,"[Graphic: Bodies visible, blood visible] Two people killed in a reported strike on a residential area.",04/24/2023,Shakhtarsk,47.85948,36.998919,TRUE,"['asc1', 'asc11']",00:00
"['src4025', 'src4026', 'src4027', 'src4028', 'src4029', 'src4030', 'src4031', 'src4032', 'src4033']",CIV2018,"[Graphic: Body visible] Museum damaged in a reported strike; at least 2 people killed, multiple injured.",04/25/2023,"Kupyansk, Kharkiv Oblast",49.714221,37.610727,TRUE,['asc10'],00:00
"['src4034', 'src4035']",CIV2013,Aftermath of a reported strike on a residential area near a school; two people reportedly killed.,04/18/2023,Vovchansk (Kharkiv region),50.294446,36.933089,FALSE,"['asc1', 'asc3', 'asc11']",00:00
"['src4036', 'src4037', 'src4038']",CIV2014,Reported strike on a bus station.,04/19/2023,Kherson,46.668164,32.645929,FALSE,"['asc7', 'asc11']",00:00
"['src4039', 'src4040', 'src4041']",CIV2011,Building in children's health-sports complex on fire after reported strike.,04/19/2023,Odesa,46.375983,30.737764,FALSE,"['asc3', 'asc11']",00:00
"['src4042', 'src4043', 'src4044', 'src4045', 'src4046', 'src4047']",CIV2006,"Private homes, solar panels, and greenhouses damaged in reported shelling.",04/18/2023,"Chervonohryhorivka, Nikopol, Dnipropetrovsk Oblast",47.627071,34.506963,FALSE,"['asc1', 'asc12', 'asc4']",00:00
"['src4048', 'src4049', 'src4050', 'src4051']",CIV2008,"[Graphic: Bodies, blood visible] One person reported killed, 9 injured in shelling of market.",04/18/2023,"Kherson, Kherson Oblast",46.63873,32.606216,TRUE,['asc7'],00:00
"['src4052', 'src4053', 'src4054']",CIV2009,Market and residential houses reportedly shelled; at least 8 people injured.,04/18/2023,"Ukrainsk, Donetsk Oblast",48.094758,37.362628,FALSE,"['asc7', 'asc1']",00:00
"['src4055', 'src4056', 'src4057', 'src4058', 'src4059', 'src4060', 'src4061', 'src4062']",CIV2003,[Graphic: Bodies visible] Central market and church shelled during overnight Easter church service.,04/16/2023,Donetsk,48.010555,37.808179,TRUE,"['asc7', 'asc13', 'asc12', 'asc24']",00:00
['src4063'],CIV2000,[Graphic: bodies visible] Two teenagers reported dead as a result of shelling.,04/16/2023,Snihurivska (Mykolaiv region),47.069935,32.787915,TRUE,"['asc3', 'asc23']",00:00
"['src4064', 'src4065']",CIV2001,Damage to what appears to be a hospital and neighboring residential buildings as a result of shellings.,04/15/2023,Vovchansk (Kharkiv region),50.291287,36.928713,FALSE,"['asc1', 'asc5', 'asc11']",00:00
"['src4066', 'src4067', 'src4068']",CIV2002,Damage to what appears to be a church and neighboring residential buildings as a result of shelling.,04/16/2023,Komyshuvakha (Zaporizhzhia region),47.716598,35.521312,FALSE,"['asc1', 'asc13', 'asc11']",00:00
"['src4069', 'src4070']",CIV1999,Damage to residential buildings a a result of shelling.,04/16/2023,Avdiivka (Donetsk region),48.133018,37.736051,FALSE,"['asc3', 'asc11']",00:00
"['src4071', 'src4072']",CIV1998,"[Graphic: blood visible, body bags, blurred bodies] What appears to be civilians killed in the area of a school district.",04/15/2023,Kherson,46.671276,32.613082,TRUE,"['asc1', 'asc3']",00:00
"['src4073', 'src4074', 'src4075', 'src4076', 'src4077', 'src4078', 'src4079', 'src4080', 'src4081', 'src4082', 'src4083', 'src4084', 'src4085', 'src4086']",CIV1997,"[Graphic: body of a child visible] Heavy damage to what appears to be a residential building. At least 15 people reported dead (including 2 y.o. child), 24 injured.",04/14/2023,Slovyansk,48.859056,37.575343,TRUE,['asc1'],00:00
"['src4087', 'src4088']",CIV1991,School reportedly damaged in airstrike.,04/07/2023,"Beryslav, Kherson region",46.828603,33.407823,FALSE,['asc3'],00:00
"['src4089', 'src4090', 'src4091']",CIV1992,Grain elevator heavily damaged in reported airstrike.,04/08/2023,"Beryslav, Kherson region",46.840354,33.435333,FALSE,['asc12'],00:00
"['src4092', 'src4093', 'src4094', 'src4095', 'src4096']",CIV1988,Church damaged in reported shelling.,04/11/2023,Kherson,46.628647,32.616081,FALSE,['asc13'],00:00
"['src4097', 'src4098', 'src4099', 'src4100', 'src4101']",CIV1989,Residential houses heavily damaged in reported airstrikes. ,04/10/2023,"Beryslav, Kherson region",46.826077,33.403376,FALSE,['asc1'],00:00
"['src4102', 'src4103', 'src4104']",CIV1151,Heavy damage to commercial area as a result of reported shelling.,07/03/2022,"Sloviansk, Donetsk Oblast",48.833583,37.559357,FALSE,['asc7'],00:00
"['src4105', 'src4106']",CIV1982,Heavy damage to schools as a result of a reported airstrike.,04/03/2023,"Orikhiv, Zaporizhzhia Oblast",47.56507,35.790538,FALSE,['asc3'],00:00
"['src4107', 'src4108', 'src4109']",CIV1980,Store and other civilian buildings damaged by explosion.,04/04/2023,"Kurakhovo, Donetsk region",47.986499,37.274613,FALSE,"['asc5', 'asc7', 'asc9']",00:00
"['src4110', 'src4111']",CIV1979,Warehouse and football stadium in a residential area damaged in a reported attack.,04/03/2023,"Beryslav, Kherson Oblast",46.84507,33.421887,FALSE,"['asc4', 'asc17']",00:00
"['src4112', 'src4113', 'src4114']",CIV1978,Psychiatric hospital damaged as a result of reported shelling.,04/03/2023,"Stepanivka, Kherson Oblast",46.699913,32.587288,FALSE,"['asc5', 'asc11']",00:00
"['src4115', 'src4116', 'src4117', 'src4118']",CIV1976,"Shelling of what appears to be residential area. As a result at least 6 people reported dead, 9 injured.",03/02/2023,Kostyantynivka (Donetsk region),48.515462,37.686837,FALSE,"['asc1', 'asc23', 'asc24']",00:00
"['src4119', 'src4120']",CIV1975,Damage to a school. ,08/04/2022,Kharkiv,50.025383,36.34665,FALSE,"['asc3', 'asc24']",00:00
"['src4121', 'src4122', 'src4123', 'src4124']",CIV1973,Residential housing damaged by a reported S300 strike.,03/31/2023,Kharkiv (Novobavar district),49.978993,36.202429,FALSE,"['asc1', 'asc23']",00:00
"['src4125', 'src4126']",CIV1974,Kindergarten and residential housing damaged as a result of what is reported to be an overnight strike. Large crater is visible.,03/31/2023,Zaporizhzhia,47.75148,35.138479,FALSE,"['asc1', 'asc11']",00:00
"['src4127', 'src4128', 'src4128', 'src4128', 'src4128', 'src4129', 'src4129']",CIV1970,Aftermath of the strike on a residential building and kindergarten in a rural area.,03/28/2023,"Bohodukhiv, Kharkiv Region",50.168873,35.521707,FALSE,"['asc1', 'asc3']",00:00
['src4130'],CIV1971,Destroyed rural residential houses and an impact crater.,03/29/2023,Kharkiv Region,50.168149,35.520645,FALSE,"['asc1', 'asc11']",00:00
"['src4131', 'src4132', 'src4133', 'src4134']",CIV1968,Ukrposhta building in Kherson damaged in reported overnight shelling.,03/28/2023,Kherson,46.656955,32.607897,FALSE,['asc9'],00:00
"['src4135', 'src4136']",CIV1969,Hospital in Kherson reportedly shelled overnight. ,03/28/2023,Kherson,46.662254,32.651194,FALSE,['asc5'],00:00
['srcHidden'],CIV1966,Damage to a residential area.,08/04/2022,Kharkiv,50.030434,36.227474,FALSE,"['asc1', 'asc24']",00:00
['src4137'],CIV1964,Damage to a school.,08/04/2022,Kharkiv,50.037959,36.231642,FALSE,"['asc3', 'asc24']",00:00
['srcHidden'],CIV1965,Apartments and pharmacy damaged.,08/04/2022,Kharkiv,50.034626,36.229316,FALSE,"['asc1', 'asc5', 'asc24']",00:00
"['src4138', 'src4139']",CIV1962,"Strike on what appears to be residential area. At least 2 people reported dead, 29 injured. ",03/27/2023,Sloviansk (Donetsk region),48.855113,37.616194,FALSE,"['asc1', 'asc23']",00:00
['src4140'],CIV1958,"Damage to what appears to be university building, as well as neighboring apartment buildings as a result of strike.",03/26/2023,Kramatorks (Donetsk region),48.735995,37.588106,FALSE,"['asc1', 'asc9', 'asc3', 'asc23']",00:00
['src4141'],CIV1959,Damage to a boarding school as a result of a reported strike.,03/27/2023,Druzhkivka (Donetsk region),48.625562,37.564717,FALSE,"['asc3', 'asc1', 'asc23']",00:00
['src4142'],CIV1960,Massive damage to what appears to be a school as a result of strike.,03/26/2023,Kozatske (Kherson region),46.789582,33.337829,FALSE,"['asc3', 'asc11']",00:00
['srcHidden'],CIV1961,Damage to what appears to be apartment building as a result of shelling.,03/26/2023,Kupyansk (Kharkiv region),49.72135,37.601043,FALSE,"['asc1', 'asc11']",00:00
['src4143'],CIV1957,Two reported dead after a strike on Kherson.,03/24/2023,Kherson,46.624284,32.61144,TRUE,"['asc8', 'asc11']",00:00
['src4144'],CIV1956,Residential area heavily damaged after a reported overnight strike.,03/24/2023,"Bilopillya, Sumy Oblast",51.145418,34.309472,FALSE,"['asc1', 'asc6', 'asc17']",00:00
"['src4145', 'src4146', 'src4147', 'src4148']",CIV1948,Monastery complex reportedly damaged by a rocket strike.,03/21/2023,Odesa,46.410558,30.699548,FALSE,"['asc1', 'asc13', 'asc11']",00:00
"['src4149', 'src4150', 'src4151', 'src4152', 'src4153', 'src4154', 'src4155', 'src4156', 'src4157', 'src4158', 'src4159', 'src4160']",CIV1949,Damage to residential buildings reportedly caused by the attack using drones. At least 1 reported dead.,03/22/2023,"Rzhyshchiv, Kyiv region",49.965683,31.023166,FALSE,"['asc1', 'asc6']",00:00
"['src4161', 'src4162', 'src4163', 'src4164', 'src4165']",CIV1950,"Strike impacting a residential building. 34 reported wounded, including 3 children.",03/22/2023,Zaporizhzhia,47.819729,35.159322,FALSE,"['asc1', 'asc11']",00:00
"['src4166', 'src4167', 'src4168']",CIV1946,"[Graphic: body visible] Damage to what appears to be residential buildings. At least 2 people reported dead, 8 injured.",03/18/2023,Kramatorsk (Donetsk region),48.720419,37.53694,TRUE,"['asc1', 'asc24']",00:00
"['src2697', 'src4169']",CIV1944,Aftermath of shelling of a police station.,03/17/2023,Velykyi Burluk (Kharkiv region),50.05656,37.379671,FALSE,"['asc9', 'asc23']",00:00
"['src4170', 'src4171']",CIV1943,Damage to what appears to be residential area as a result of shelling.,03/18/2023,Zaporizhzhia,47.911187,35.086383,FALSE,"['asc1', 'asc23']",00:00
['srcHidden'],CIV1942,Damage to a residential area. ,08/04/2022,Kharkiv,50.030196,36.226213,FALSE,"['asc1', 'asc24']",00:00
['src4172'],CIV1963,Damage to a residential area.,08/04/2022,Kharkiv,50.040252,36.364455,FALSE,"['asc2', 'asc24']",00:00
['srcHidden'],CIV1939,Damage to apartments and school.,08/04/2022,Kharkiv,50.031062,36.225832,FALSE,"['asc3', 'asc1', 'asc24']",00:00
['src4173'],CIV1940,"Explosions cause damage to school, school playground. ",08/04/2022,Kharkiv,50.031557,36.228745,FALSE,"['asc3', 'asc24']",00:00
['src4174'],CIV1941,Explosive shrapnel fragments found in a residential area. ,08/04/2022,Kharkiv,50.029637,36.221842,FALSE,"['asc1', 'asc24']",00:00
"['src4175', 'src4176', 'src4177', 'src4178', 'src4179']",CIV1271,Cluster munition remnants land in a residential area. ,08/04/2022,Kharkiv,50.007064,36.212867,FALSE,"['asc1', 'asc24']",00:00
"['src4180', 'src4181', 'src3438', 'src4181']",CIV1934,"Aftermath of shelling of what appears to be residential area. At least 2 people reported dead, 5 people injured.",03/15/2023,Marhanets (Dnipro region),47.63898,34.627441,FALSE,"['asc1', 'asc11']",00:00
